"","CODIGO","MUNICIPIO","AREAKM2","DD2000","DC","EVN2000","M1ANO2000","FT2000","AN25A2000","RPC2000","IG2000","II2000","IP2000","IDH2000","FE2000","ALFA2000","AE25A2000","POP25A1991","POP25A2000","POP65A1991","POP65A2000","POPTOT1991","POPTOT2000","POPURB2000","POPRUR2000","PERC_POP_25A","PERC_POP_65A","PERC_POP_URB","PERC_POP_RUR","key","Grupo"
"2649",171190,"Lagoa da Confusão (TO)",10602.5,0.6,157.3297137,61.59,56.74,3.4,25.37,159.52,0.63,57.28,51.28,0.67,76.68,78.86,3.95,1308,2605,104,223,3606,6168,3396,2772,42.2341115434501,3.61543450064851,55.0583657587549,44.9416342412451,"171190","3"
"2650",313720,"Lagoa da Prata (MG)",440.9,87.8,167.4719442,69.92,28.9,2.26,12.45,251.55,0.52,43.87,28.41,0.763,72.45,90.72,5.26,14420,20291,1231,2006,30816,38758,37911,847,52.3530625935291,5.17570566076681,97.8146447185097,2.18535528149027,"313720","1"
"2651",250820,"Lagoa de Dentro (PB)",76.7,92,75.18337061,58.56,67.87,3.04,48.05,69.79,0.52,55.31,57.05,0.565,80.24,58.28,2.46,3173,3456,675,743,7322,7086,3347,3739,48.7722269263336,10.4854642957945,47.2339825007056,52.7660174992944,"250820","2"
"2652",240630,"Lagoa de Pedras (RN)",121.6,52.6,46.77467862,66.72,43.58,3.79,53.23,60.27,0.62,61.91,64.83,0.594,76.81,56.12,2.37,1987,2701,353,456,5049,6395,2146,4249,42.2361219702893,7.130570758405,33.5574667709148,66.4425332290852,"240630","2"
"2653",220557,"Lagoa de São Francisco (PI)",183.7,31.6,153.9058218,59.61,63.19,3.38,56.3,47.03,0.54,58.55,63.9,0.537,77.15,54.15,1.91,1766,2349,230,316,4848,5795,1684,4111,40.53494391717,5.45297670405522,29.0595340811044,70.9404659188956,"220557","2"
"2654",240640,"Lagoa de Velhos (RN)",112.6,23.5,76.87429173,63.86,54.69,3.27,38.11,77.3,0.56,53.81,57.18,0.63,85.56,68.9,3.55,848,1197,144,187,1968,2651,1577,1074,45.1527725386647,7.05394190871369,59.4869860430026,40.5130139569974,"240640","2"
"2655",220556,"Lagoa do Barro do Piauí (PI)",1366.5,3.2,401.6484705,56.68,76.76,3.23,47.47,57.38,0.64,63.62,67.53,0.547,76.71,61.44,1.62,1335,1882,218,277,3717,4450,842,3608,42.2921348314607,6.2247191011236,18.9213483146067,81.0786516853933,"220556","2"
"2656",260845,"Lagoa do Carro (PE)",59.7,219.1,53.60495999,65.57,55.39,2.66,36.42,114.8,0.5,41.87,43.5,0.654,77.24,69.56,3.5,4367,6017,616,737,11075,13110,8087,5023,45.8962623951182,5.62166285278413,61.6857360793288,38.3142639206712,"260845","2"
"2657",260850,"Lagoa do Itaenga (PE)",62,321.1,46.8774779,67.75,46.01,2.68,41.51,82.58,0.52,49.6,50.24,0.638,75.83,65.66,3.04,6139,8507,760,1084,16508,20172,15345,4827,42.1723180646441,5.37378544517153,76.0707911957168,23.9292088042832,"260850","2"
"2658",210592,"Lagoa do Mato (MA)",1194.9,7.9,400.177823,60.88,57.82,3.58,50.84,48.46,0.66,68.29,71.89,0.55,70.72,59.32,1.82,3199,3799,410,417,8663,9446,2695,6751,40.2180817277154,4.41456701249206,28.53059496083,71.46940503917,"210592","2"
"2659",260860,"Lagoa do Ouro (PE)",219.6,50,210.3279039,62.61,69.55,3.32,51.39,62.39,0.63,62.86,66.65,0.569,75.2,55.12,2.52,4431,4810,761,754,11375,10977,4548,6429,43.818894051198,6.86890771613373,41.4320852691992,58.5679147308008,"260860","2"
"2660",220558,"Lagoa do Piauí (PI)",456.7,7.6,40.27162702,63.65,47.08,2.54,43.42,60,0.52,51.57,56.27,0.599,77.71,65.81,2.84,1213,1498,171,205,3149,3488,939,2549,42.947247706422,5.87729357798165,26.920871559633,73.079128440367,"220558","2"
"2661",220559,"Lagoa do Sítio (PI)",765.5,5.4,207.7696193,62.14,52.79,3.28,51.91,64.85,0.6,62.94,64.35,0.574,75.36,57.3,2.21,1542,1923,194,244,3935,4138,1590,2548,46.4717254712421,5.89656839052682,38.4243595940068,61.5756404059932,"220559","2"
"2662",171195,"Lagoa do Tocantins (TO)",908.8,2.8,88.65931501,57.69,74.18,4.18,33.14,49.81,0.68,70.76,70.51,0.574,82.43,71.66,2.96,893,971,94,119,2511,2530,1631,899,38.3794466403162,4.70355731225296,64.4664031620553,35.5335968379447,"171195","2"
"2663",260870,"Lagoa dos Gatos (PE)",189.2,85.1,130.5949549,57.93,95.59,3.79,60.2,74.16,0.62,58.09,60.99,0.536,73.65,48.14,2.17,7529,7243,1430,1385,17774,16100,7460,8640,44.9875776397515,8.60248447204969,46.3354037267081,53.6645962732919,"260870","2"
"2664",313730,"Lagoa dos Patos (MG)",601.5,7.4,321.7550842,67.29,37.49,2.57,30.26,87.99,0.52,40.96,49.51,0.657,67.88,78.13,3.32,1539,1878,169,234,4120,4454,2902,1552,42.1643466546924,5.25370453524921,65.1549169286035,34.8450830713965,"313730","3"
"2665",210594,"Lagoa dos Rodrigues (MA)",117.8,72.7,228.4555409,59.89,62.01,3.28,47.44,63.41,0.51,46.37,55.29,0.575,80.38,61.7,2.46,3026,3382,343,507,8507,8443,4480,3963,40.0568518299183,6.00497453511785,53.0617079237238,46.9382920762762,"210594","2"
"2666",431127,"Lagoa dos Três Cantos (RS)",135.8,12,226.4436295,75.42,10.59,2.02,3.75,351.8,0.52,63.02,48.4,0.838,80.95,98.05,5.68,1224,1031,196,165,2089,1627,675,952,63.3681622618316,10.1413644744929,41.4874001229256,58.5125998770744,"431127","1"
"2667",313740,"Lagoa Dourada (MG)",479.3,24,122.5593578,69.75,29.43,2.44,9.38,155.22,0.57,34.86,40.62,0.734,68.48,92.01,4.24,4608,5804,502,719,10118,11486,6054,5432,50.5310813163852,6.25979453247432,52.7076440884555,47.2923559115445,"313740","1"
"2668",313750,"Lagoa Formosa (MG)",847.1,19.2,281.8334131,72.71,21.05,2.11,15.07,210.51,0.5,43.32,34.68,0.75,62.99,86.65,4.42,7532,9217,728,1142,15949,16293,10848,5445,56.5703062664948,7.00914503160867,66.5807401951758,33.4192598048242,"313750","1"
"2669",260875,"Lagoa Grande (PE)",1874.4,10.2,601.6123581,63.7,64.15,2.99,39.93,102.82,0.61,46.32,51.9,0.627,74.8,65.95,3.03,5525,7819,686,859,14722,19137,8651,10486,40.8580237236766,4.4886868370173,45.205622615875,54.794377384125,"260875","2"
"2670",313753,"Lagoa Grande (MG)",1223.1,6.2,347.6728543,66.65,39.76,2.9,17.97,193.71,0.54,40.1,36.33,0.721,74.35,85.41,4.32,2474,3722,179,292,6073,7610,5480,2130,48.9093298291721,3.83705650459921,72.0105124835742,27.9894875164258,"313753","3"
"2671",210596,"Lagoa Grande do Maranhão (MA)",858.7,9.8,278.074379,54.9,85.8,4.39,58.76,44.56,0.56,57.43,66.24,0.492,68.93,51.12,1.64,2394,2899,201,262,7072,8469,2862,5607,34.2307238162711,3.09363561223285,33.7938363443146,66.2061636556854,"210596","2"
"2672",240650,"Lagoa Nova (RN)",137.3,87.8,143.2182364,64.28,52.99,3.49,43.63,71.48,0.63,64.42,61.88,0.62,89.35,63.41,2.92,4201,5266,693,840,10786,12058,5688,6370,43.6722507878587,6.966329407862,47.1720019903798,52.8279980096202,"240650","2"
"2673",291875,"Lagoa Real (BA)",1003.2,12.7,409.7421291,66.4,37.64,2.94,49.27,60.6,0.54,57.54,62.3,0.605,78.07,60.87,1.89,4275,5579,703,871,10978,12765,2006,10759,43.7054445750098,6.82334508421465,15.7148452800627,84.2851547199373,"291875","2"
"2674",240660,"Lagoa Salgada (RN)",69.8,97.4,49.10306027,66.35,44.97,4.24,52.99,69.98,0.59,60.76,61.5,0.598,76.24,55.16,2.48,2325,2974,385,491,6130,6808,3415,3393,43.6839012925969,7.21210340775558,50.1615746180964,49.8384253819036,"240660","2"
"2675",313760,"Lagoa Santa (MG)",232.7,162.3,22.21287039,69.12,31.41,2.53,8.56,291.75,0.56,57.06,48.18,0.783,83.78,92.14,6.45,12427,19598,1199,2055,26453,37872,35396,2476,51.7479932403887,5.42617237008872,93.4621884241656,6.53781157583439,"313760","4"
"2676",250830,"Lagoa Seca (PB)",68.3,353.5,109.4422926,59.17,65.11,2.6,36.95,110.09,0.54,50.59,47.47,0.612,73.61,69.21,3.4,9107,11389,1612,1857,21660,24154,8112,16042,47.1516104992962,7.68816759128923,33.5844994617869,66.4155005382131,"250830","2"
"2677",431130,"Lagoa Vermelha (RS)",1778.9,16.8,204.7091787,67.49,27.68,2.23,11.67,256.41,0.56,54.61,42.58,0.755,77.14,90.29,6.03,14690,16702,1806,2305,28313,29833,23539,6294,55.9849830724366,7.72634331109845,78.9025575704757,21.0974424295244,"431130","1"
"2678",431125,"Lagoão (RS)",384.2,15.9,175.3267973,66.88,29.36,2.97,31.72,112.39,0.53,48.16,52.22,0.674,75.44,76.73,3.27,2748,3196,366,479,6037,6098,1188,4910,52.4106264348967,7.8550344375205,19.4817973105936,80.5182026894064,"431125","3"
"2679",352630,"Lagoinha (SP)",256.5,19.3,156.0467342,71.69,14.99,2.31,18.03,186.65,0.52,44.26,35.27,0.752,78,85.64,4.26,2242,2715,314,465,4635,4957,2877,2080,54.7710308654428,9.38067379463385,58.039136574541,41.960863425459,"352630","1"
"2680",220554,"Lagoinha do Piauí (PI)",62.2,35.9,84.79515105,66.57,37.07,2.49,40.34,69.73,0.51,46.29,55.58,0.631,80.3,67.64,3.21,1197,1015,167,151,2977,2231,1033,1198,45.4952935903182,6.76826535186015,46.3021066786195,53.6978933213806,"220554","2"
"2681",420940,"Laguna (SC)",445.2,106.5,101.0473906,73.23,17.51,2.45,9.49,247.23,0.53,53.1,40.97,0.793,81.67,91.5,5.84,21835,26436,2858,3603,43768,47568,37284,10284,55.5751765893037,7.57441977800202,78.380423814329,21.619576185671,"420940","1"
"2682",500525,"Laguna Carapã (MS)",1721.1,3.2,239.4238934,71,22.77,2.89,22.8,235.34,0.68,53.64,45.64,0.752,76.23,82.52,3.86,1891,2549,156,261,4592,5531,2200,3331,46.0856987886458,4.71885734948472,39.7758090761164,60.2241909238836,"500525","3"
"2683",291880,"Laje (BA)",499.4,39.2,101.6703233,68.26,31.86,3.03,42.06,98.55,0.54,50.89,49.7,0.654,80.43,64.94,2.48,6986,8602,1042,1269,18319,19601,5118,14483,43.8855160450997,6.4741594816591,26.1109127085353,73.8890872914647,"291880","2"
"2684",330230,"Laje do Muriaé (RJ)",251.2,31.4,219.1893947,66.95,25.17,2.52,22.38,166.94,0.51,25.52,38.3,0.71,78.69,81.26,4.81,3653,4345,478,667,7464,7909,5624,2285,54.9374130737135,8.43343026931344,71.108863320268,28.891136679732,"330230","1"
"2685",171200,"Lajeado (TO)",301.3,7.8,46.30682572,64.53,45.35,2.35,20.25,174.89,0.59,58.68,50.65,0.715,81.38,87,4.14,252,1010,18,77,650,2344,1583,761,43.0887372013652,3.28498293515358,67.5341296928328,32.4658703071672,"171200","3"
"2686",431140,"Lajeado (RS)",240.5,266.5,94.49336828,74.12,12.87,1.99,4.7,395.34,0.51,51.25,39.43,0.838,85.31,95.87,7.01,27626,36300,2668,3953,51914,64133,60189,3944,56.6011257854771,6.16375344986201,93.8502798871096,6.1497201128904,"431140","4"
"2687",431142,"Lajeado do Bugre (RS)",73.6,33.5,322.3638319,70.86,19.39,2.89,23.24,132.47,0.52,40.34,46.06,0.711,76.86,78.83,3.79,1116,1257,141,178,2596,2463,435,2028,51.0353227771011,7.22695899309785,17.6613885505481,82.3386114494519,"431142","3"
"2688",420945,"Lajeado Grande (SC)",66.9,23.5,405.3909542,74.66,14.3,2.35,9.74,301.39,0.54,36.53,39.6,0.813,84.51,90.57,4.74,720,891,73,124,1431,1572,476,1096,56.6793893129771,7.88804071246819,30.2798982188295,69.7201017811705,"420945","1"
"2689",210598,"Lajeado Novo (MA)",1195.8,4.8,506.8631757,66.11,38.58,3.74,37.93,80.66,0.56,51.8,55.14,0.646,78.22,73.16,2.55,1782,2283,193,276,4968,5717,1978,3739,39.9335315725031,4.82770683925136,34.5985656813014,65.4014343186986,"210598","2"
"2690",291890,"Lajedão (BA)",615.8,5.5,552.0876437,62.53,51.29,2.61,42.26,148.21,0.61,42.91,45.74,0.639,77.35,64.19,3.01,1697,1769,226,292,3818,3409,1852,1557,51.8920504546788,8.56556174831329,54.3267820475213,45.6732179524787,"291890","2"
"2691",291900,"Lajedinho (BA)",810.4,5.4,268.4986905,59.53,63.55,3.6,37.55,59.6,0.52,46.24,57.81,0.583,75.96,69.88,2.23,2379,1875,299,278,6225,4352,1154,3198,43.0836397058824,6.38786764705882,26.5165441176471,73.4834558823529,"291900","2"
"2692",260880,"Lajedo (PE)",208.9,154.1,172.1117847,61.37,75.99,2.66,38.33,121.56,0.6,53.04,52.34,0.625,74.35,67.16,3.26,13148,15523,2387,2713,29352,32209,22531,9678,48.1946039926729,8.42311155267161,69.9524977490763,30.0475022509237,"260880","2"
"2693",291905,"Lajedo do Tabocal (BA)",425.3,19,193.5791728,63.09,49.16,3.04,42.34,88.36,0.53,40.29,47.43,0.624,83.67,65.45,2.56,2614,3582,351,531,6476,8100,4608,3492,44.2222222222222,6.55555555555556,56.8888888888889,43.1111111111111,"291905","2"
"2694",240670,"Lajes (RN)",668.6,14.1,115.02699,62.78,59.22,2.8,37.49,101.41,0.53,47.98,48.68,0.64,88.17,67.99,3.7,3925,4609,738,868,8687,9399,7970,1429,49.0371316097457,9.23502500265986,84.7962549207362,15.2037450792638,"240670","2"
"2695",240680,"Lajes Pintadas (RN)",130.7,34.6,107.8241942,67.15,42.04,2.56,38.72,83.52,0.59,62.6,59.64,0.655,85.77,69.91,3.35,1875,2150,366,423,4459,4530,2053,2477,47.4613686534216,9.33774834437086,45.3200883002208,54.6799116997792,"240680","2"
"2696",313770,"Lajinha (MG)",430.9,45.3,246.4417148,67.71,36.05,2.78,25.65,173.24,0.55,59.3,46.67,0.694,63.1,78.88,4.04,7476,9405,1020,1294,17231,19528,11218,8310,48.161614092585,6.62638263006964,57.4457189676362,42.5542810323638,"313770","3"
"2697",291910,"Lamarão (BA)",283.2,33.6,138.5977318,64.43,44.3,3.14,45.53,78.01,0.48,43.33,50.52,0.608,70.68,64.9,2.4,3830,4124,756,786,10275,9523,1928,7595,43.3056809828835,8.25370156463299,20.2457208862753,79.7542791137247,"291910","2"
"2698",313780,"Lambari (MG)",213.7,84.7,280.1678085,72.83,20.74,2.1,11.17,277.61,0.58,31.58,38.56,0.781,68.95,90.44,5.44,8303,10255,1115,1522,16071,18249,13701,4548,56.1948599923283,8.34018302372733,75.0780864704915,24.9219135295085,"313780","1"
"2699",510523,"Lambari d'Oeste (MT)",1719.1,2.7,206.4786075,65.55,39.18,3.05,26.49,156.34,0.57,66.55,47.08,0.692,76.95,79.11,3.35,1721,2190,137,222,4278,4690,1772,2918,46.6950959488273,4.73347547974414,37.7825159914712,62.2174840085288,"510523","3"
"2700",313790,"Lamim (MG)",118.5,30.2,119.2185121,67.42,37.06,2.64,19.25,121.03,0.53,38.6,44.07,0.691,68.7,84.58,3.69,1643,1871,240,314,3572,3587,1362,2225,52.1605798717591,8.75383328686925,37.9704488430443,62.0295511569557,"313790","1"
"2701",220560,"Landri Sales (PI)",1220.3,4.6,272.1152086,65.32,41.21,3.81,36.11,82.52,0.6,59.46,62.22,0.638,78.11,70.95,3.39,2302,2583,256,366,5681,5628,3901,1727,45.8955223880597,6.50319829424307,69.3141435678749,30.6858564321251,"220560","2"
"2702",411320,"Lapa (PR)",2097.7,19.9,58.43849359,67.96,23.27,2.73,9,234.01,0.64,54.22,47.6,0.754,76.01,91.43,4.99,17094,21288,1817,2462,37506,41838,24070,17768,50.8819733256848,5.88460251446054,57.5314307567283,42.4685692432717,"411320","1"
"2703",291915,"Lapão (BA)",645,38.3,401.559689,59.99,61.56,3.08,29.45,102.06,0.63,51.73,54.9,0.621,70.53,74.89,3.43,7874,10666,926,1218,20913,24727,9222,15505,43.1350345775872,4.92578962267966,37.2952642860032,62.7047357139969,"291915","2"
"2704",320316,"Laranja da Terra (ES)",450,24.3,88.35618508,69.39,25.23,2.4,20.44,167.46,0.56,43.28,45.34,0.719,67.76,84.44,3.8,5290,6106,638,867,10954,10934,2853,8081,55.8441558441558,7.92939454911286,26.0929211633437,73.9070788366563,"320316","1"
"2705",313800,"Laranjal (MG)",204.7,29.9,231.5148109,75.21,14.97,2.01,17.36,199.13,0.53,31.9,32.3,0.769,71.99,85.89,4.53,3215,3533,497,581,5948,6126,4212,1914,57.6722167809337,9.48416585047339,68.7561214495593,31.2438785504407,"313800","1"
"2706",411325,"Laranjal (PR)",717.6,9.9,327.0155067,65.19,30.52,3.78,34.28,105.86,0.63,50.51,55.23,0.651,69.82,74.93,2.72,2366,2841,202,246,6694,7121,1510,5611,39.8960820109535,3.4545709872209,21.2048869540795,78.7951130459205,"411325","2"
"2707",160027,"Laranjal do Jari (AP)",2493.6,11.3,165.398289,68.68,28.35,4.09,23.71,157.43,0.59,50.33,47.11,0.732,88.6,83.56,4.35,5566,10621,237,575,16637,28515,26792,1723,37.2470629493249,2.01648255304226,93.9575661932316,6.04243380676837,"160027","3"
"2708",352640,"Laranjal Paulista (SP)",388.8,56.8,134.4842054,71.73,14.92,2.08,8.8,353.14,0.53,50.19,34.2,0.799,74.21,92.81,5.68,10364,12384,1416,1926,19144,22145,19582,2563,55.9223300970874,8.69722284940167,88.4262813276135,11.5737186723865,"352640","4"
"2709",280360,"Laranjeiras (SE)",163.4,143.2,15.82754704,62.66,50.78,2.47,30.8,87.63,0.53,52.24,52.84,0.642,83.64,74.85,4.38,6699,9671,705,855,18944,23560,21213,2347,41.0483870967742,3.62903225806452,90.0382003395586,9.96179966044143,"280360","3"
"2710",411330,"Laranjeiras do Sul (PR)",602.2,49.7,315.4434552,69.2,20.41,2.66,14.87,219.52,0.59,54.36,44.64,0.753,78.57,87.96,5.06,11196,14866,998,1703,26659,30025,23562,6463,49.5120732722731,5.67194004995837,78.4746044962531,21.5253955037469,"411330","1"
"2711",313810,"Lassance (MG)",3223.9,2,224.213205,68.48,33.47,3.18,23.09,107.12,0.6,49.63,52.75,0.681,71.78,78.98,3.78,2707,3057,267,375,6639,6554,3275,3279,46.6432712847116,5.721696673787,49.9694842844065,50.0305157155935,"313810","3"
"2712",250840,"Lastro (PB)",121.5,25.7,371.981469,63.77,46.66,2.42,46.54,62.7,0.47,48.34,54.16,0.591,76.9,61.22,2.37,1320,1511,190,215,3278,3118,1082,2036,48.4605516356639,6.89544579858884,34.7017318794099,65.2982681205901,"250840","2"
"2713",420950,"Laurentino (SC)",67.9,74.6,124.1966691,76.01,11.55,2.33,6.38,323.85,0.5,46.15,31.66,0.825,77.86,94.1,5.43,2845,2891,290,320,5661,5062,3238,1824,57.1118135124457,6.32161201106282,63.9668115369419,36.0331884630581,"420950","4"
"2714",291920,"Lauro de Freitas (BA)",60,1887.6,21.68669035,66.62,36.91,2.69,10.46,322.43,0.69,53.36,46.89,0.771,83.25,90.57,7.01,26639,52562,1563,3414,68604,113543,108385,5158,46.2925939952265,3.00679037897537,95.457227658244,4.54277234175599,"291920","4"
"2715",420960,"Lauro Muller (SC)",267,50.8,121.4343861,74.31,15.06,2.09,9.46,230.67,0.46,57.38,35.44,0.8,84.2,92.45,5.22,6600,7326,599,795,13948,13604,9923,3681,53.8518082916789,5.84386945016172,72.9417818288739,27.0582181711261,"420960","1"
"2716",171215,"Lavandeira (TO)",521.5,2.3,352.7950505,60.63,60.74,3.18,34.17,55.93,0.59,63.87,59.03,0.597,74.31,75.58,3.05,389,537,31,45,1057,1209,629,580,44.4168734491315,3.72208436724566,52.0264681555004,47.9735318444996,"171215","2"
"2717",352650,"Lavínia (SP)",540,9.5,524.132893,69.48,19.31,2.4,14.37,234.78,0.52,61.73,36.55,0.765,85.35,87.9,5.27,2787,2926,400,456,5437,5131,4134,997,57.0259208731242,8.88715649970766,80.5690898460339,19.4309101539661,"352650","1"
"2718",313820,"Lavras (MG)",566.1,139.1,192.3045137,72.41,21.84,2.32,7.83,347.09,0.57,45.3,32.07,0.819,86.96,94,6.66,33571,43188,3889,5477,65893,78772,74296,4476,54.8265881277611,6.95297821560961,94.317777890621,5.68222210937897,"313820","4"
"2719",230750,"Lavras da Mangabeira (CE)",993.3,31.3,340.6831392,67.87,40.53,3.13,43.36,70.57,0.62,61.61,64.21,0.636,86.5,63.35,3.09,13251,14702,2246,2649,30751,31203,16730,14473,47.1172643656059,8.48956831073935,53.6166394256962,46.3833605743038,"230750","2"
"2720",431150,"Lavras do Sul (RS)",2604.6,3,269.6591338,70.67,19.83,2.81,12.91,232.67,0.57,46.1,36.56,0.772,86.32,87.84,5.72,4860,4685,685,760,8830,8109,4828,3281,57.7753113824146,9.37230238007153,59.538784067086,40.461215932914,"431150","1"
"2721",352660,"Lavrinhas (SP)",167.3,35.9,207.8825569,72.03,14.38,2.61,10.09,189.05,0.51,35.47,35.9,0.768,81.87,89.84,5.01,2025,2924,203,302,4674,6008,5307,701,48.6684420772304,5.02663115845539,88.332223701731,11.667776298269,"352660","1"
"2722",130240,"Lábrea (AM)",68508.6,0.4,701.6079869,66.26,42.43,4.79,53,66.46,0.69,64.18,68.06,0.598,72.69,58.67,2.25,9939,9851,707,1033,33052,28956,19276,9680,34.0205829534466,3.5674816963669,66.5699682276557,33.4300317723443,"130240","2"
"2723",313830,"Leandro Ferreira (MG)",356.4,9,112.3272577,69.77,29.38,2.32,19.38,196.82,0.51,33.29,31.72,0.737,73.9,84.71,4.43,1386,1763,200,284,2928,3227,1938,1289,54.6327858692284,8.80074372482182,60.0557793616362,39.9442206383638,"313830","1"
"2724",420970,"Lebon Régis (SC)",990.7,11.8,224.5896611,71.89,20.79,2.94,17.15,153.03,0.56,38.23,43.31,0.735,73.76,84.46,4.12,4368,5313,457,606,10492,11682,6980,4702,45.4802259887006,5.18746789933231,59.7500428008903,40.2499571991097,"420970","3"
"2725",352670,"Leme (SP)",404.1,199.6,169.8964647,72.57,13.44,2.22,11.11,316.81,0.53,55.07,37.7,0.796,77.85,90.14,5.42,32728,41992,3192,4671,68215,80757,77888,2869,51.9979692162909,5.78401872283517,96.4473667917332,3.55263320826678,"352670","4"
"2726",313835,"Leme do Prado (MG)",282.2,16.7,331.6850554,66.6,39.97,2.59,30.23,118.73,0.53,44.06,43.7,0.683,79.7,78.14,3.29,1463,1934,143,219,4236,4736,1541,3195,40.8361486486487,4.62415540540541,32.5380067567568,67.4619932432432,"313835","2"
"2727",291930,"Lençóis (BA)",1245.1,7.1,315.2795428,56.2,79.14,4.05,34.25,119.9,0.65,58.08,57.36,0.614,82.09,71.47,4.11,2821,3673,503,504,7584,8910,6395,2515,41.2233445566779,5.65656565656566,71.7732884399551,28.2267115600449,"291930","3"
"2728",352680,"Lençóis Paulista (SP)",805.8,68.3,245.0697749,73.43,11.99,2.23,10.44,349.86,0.52,62.31,42.87,0.813,80.48,91.93,5.75,21386,28726,2084,3216,45120,55042,52350,2692,52.1892373096908,5.84281094436975,95.1091893463174,4.89081065368264,"352680","4"
"2729",420980,"Leoberto Leal (SC)",298.3,12.5,73.39077601,71.36,22.17,2.48,14.13,204.25,0.48,35.26,37.89,0.748,69.55,86.82,4.07,1806,1904,137,221,4268,3739,457,3282,50.9227066060444,5.9106713024873,12.2225193902113,87.7774806097887,"420980","1"
"2730",313840,"Leopoldina (MG)",944.9,53,234.411366,72.35,22.01,2.01,13.3,245.27,0.56,33.31,34.1,0.778,77.03,89.56,5.51,23661,27916,3182,4164,46442,50097,43493,6604,55.7238956424536,8.31187496257261,86.8175739066212,13.1824260933788,"313840","1"
"2731",521230,"Leopoldo de Bulhões (GO)",496.7,15.6,54.703224,66.32,31.41,2.65,19.6,194.27,0.54,37.79,39.38,0.715,72.67,84.1,4.29,3336,3938,258,437,7376,7766,4704,3062,50.7082152974504,5.62709245428792,60.5717228946691,39.4282771053309,"521230","1"
"2732",411340,"Leópolis (PR)",364.3,12.2,300.816172,69.62,19.48,2.37,20.09,195.08,0.54,40.43,38.18,0.742,81.39,83.56,4.93,2219,2350,263,316,4761,4440,2395,2045,52.9279279279279,7.11711711711712,53.9414414414414,46.0585585585586,"411340","1"
"2733",431160,"Liberato Salzano (RS)",249.9,26.3,324.4665061,68.41,25.25,2.98,16.02,149.87,0.52,39.62,46.37,0.72,79.9,84.12,4.22,3916,3578,353,454,8662,6574,1066,5508,54.4265287496197,6.90599330696684,16.2153939762702,83.7846060237299,"431160","1"
"2734",313850,"Liberdade (MG)",403.3,14.4,248.6835343,73.24,19.69,2.18,24.24,168.12,0.55,33,38.53,0.736,72.68,79.94,4.01,2834,3214,391,481,6045,5792,3894,1898,55.4903314917127,8.30455801104972,67.2306629834254,32.7693370165746,"313850","1"
"2735",291940,"Licínio de Almeida (BA)",788.3,15.6,471.3037296,68.53,31.05,2.4,38.65,114.61,0.65,63.07,60.19,0.675,77.3,71.39,2.89,5903,6024,952,982,14089,12349,5957,6392,48.781277836262,7.95206089561908,48.2387237833023,51.7612762166977,"291940","2"
"2736",411342,"Lidianópolis (PR)",168.5,28.4,281.3219743,71.06,16.52,2.85,25.22,154.89,0.54,39.57,43.06,0.734,85.22,80.06,3.71,3152,2690,300,359,6820,4783,1841,2942,56.2408530211165,7.50574952958394,38.4904871419611,61.5095128580389,"411342","1"
"2737",210600,"Lima Campos (MA)",345.4,31.2,221.8755498,60.09,61.12,3.06,48.65,78.78,0.54,46.6,53.26,0.581,77.37,59.61,2.54,4221,4869,594,781,10373,10749,6128,4621,45.2972369522746,7.26579216671318,57.0099544143641,42.9900455856359,"210600","2"
"2738",313860,"Lima Duarte (MG)",850.4,18.5,225.7646103,70.45,27.32,2.09,15.94,186.52,0.53,40.37,38.51,0.739,72.98,85.47,4.69,7432,8924,1057,1370,14641,15708,11309,4399,56.811815635345,8.72167048637637,71.9951617010441,28.0048382989559,"313860","1"
"2739",352690,"Limeira (SP)",582.4,426.9,134.4059644,72.57,13.44,1.97,7.61,369.12,0.53,62.68,42.92,0.814,79.48,93.75,6.5,104016,136714,9718,15088,207770,249046,238349,10697,54.8950796238446,6.05831854356223,95.7048095532552,4.29519044674478,"352690","4"
"2740",313862,"Limeira do Oeste (MG)",1321.3,4.7,693.7368909,72.96,20.4,2.42,21.86,202.21,0.55,63.75,39.68,0.751,74.06,82.1,4,3153,3257,256,383,7100,6170,3681,2489,52.7876823338736,6.20745542949757,59.6596434359805,40.3403565640194,"313862","1"
"2741",260890,"Limoeiro (PE)",277.5,202.9,65.70057497,69.95,37.44,2.71,32.25,118.03,0.56,51.78,49.2,0.688,76.8,73.46,4.35,24100,28078,3665,4175,54860,56322,42412,13910,49.8526330741096,7.41273392280104,75.3027236248713,24.6972763751287,"260890","3"
"2742",270420,"Limoeiro de Anadia (AL)",335.8,73.8,84.53102084,63.2,50.57,4.03,57.63,63.32,0.59,53.15,58.74,0.569,75.25,53.35,1.91,7018,9572,877,1110,19447,24263,2105,22158,39.4510159502123,4.57486708156452,8.67576144747146,91.3242385525285,"270420","2"
"2743",150400,"Limoeiro do Ajuru (PA)",1404.5,13.9,108.9423043,67.29,36.52,5.05,30.15,64.41,0.5,46.63,53.31,0.642,72.42,76.91,2.83,4958,6501,707,764,16475,19564,3770,15794,33.229400940503,3.90513187487221,19.2700879165815,80.7299120834185,"150400","2"
"2744",230760,"Limoeiro do Norte (CE)",771,64.1,166.2673583,71.99,26.94,2.2,29.38,131.9,0.59,52.23,48.83,0.711,80.42,74.29,4.46,18607,24989,2505,3275,41700,49620,28213,21407,50.3607416364369,6.60016122531237,56.8581217251108,43.1418782748892,"230760","1"
